,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,latitude,longitude
119752,4080084600,101,대성동입구사거리,0,,125.6577451147976,34.108738550369175
119753,4080082700,101,위미중앙로 231,0,,125.65086464117776,34.1082311433461
119754,4080082800,102,대천교,0,,125.65138932593914,34.11340580697617
119755,4080083300,103,위미중앙로 179,0,차선수변화,125.6529491133696,34.10472967985105
119756,4080087500,103,일주동로 7150,0,어린이보호구역 시/종점,125.66304893674372,34.14966489213021
119757,4080006907,103,남조로 350,0,어린이보호구역 시/종점,125.69445070714188,34.149181311691976
119758,4080090700,101,남한로 169,0,,125.67443196089357,34.14481503495226
119759,4080090600,101,남한로 166,0,,125.6739381758559,34.144889141123215
119760,4080095900,101,신례교차로,0,,125.70430371915015,34.0807601950089
119761,4080089600,101,신례로 279,0,,125.6719530936292,34.0774583291858
119762,4080089700,101,신례로282번길 39,0,,125.67196476246369,34.08094431924588
119763,4080090800,101,신례로 346,0,,125.67642806593508,34.074684837981
119764,4080091300,102,생기악로 19,0,,125.67960067234273,34.08103136422721
119765,4080091100,101,신례로 361,0,,125.67687807578265,34.07338072871974
119766,4080090100,101,신례로 307,0,,125.6724852145062,34.07530006621193
119767,4080089200,101,신례중앙로 22,0,,125.67091722409711,34.07555484658889
119768,4080089500,101,신례로 277,0,,125.67174426041689,34.07751454835409
119769,4080087400,103,신례로 199,0,어린이보호구역 시/종점,125.66425677134055,34.08046543462449
119770,4080086300,101,신례로 173,0,,125.66163723874857,34.08143326552104
119771,4080086500,101,하신로 310,0,,125.6620970914385,34.0783875797967
119772,4080081800,101,하신로 169,0,,125.64715622150202,34.07726453458478
119773,4080013101,103,남조로 379,0,어린이보호구역 시/종점,125.6976762221805,34.14852368354541
119774,4080093600,101,서의로 197,0,,125.6942271826267,34.14609552266026
119775,4080092700,101,원님서로 261,0,,125.68964632462114,34.13675003056304
119776,4080094400,102,남한로420번길 45,0,,125.69801464468742,34.137758107911615
119777,4080095200,104,한남2교(동측),0,,125.70017221967673,34.13252075629198
119778,4080095100,104,한남2교(서측),0,,125.70000600822974,34.13226483693153
119779,4080013502,104,한남교(동측),0,,125.69848564155949,34.13322837785908
119780,4080013501,104,한남교(서측),0,,125.6983539711632,34.13296535870264
119781,4080094800,101,한신로 13-8,0,,125.69901579732215,34.13107963876003
119782,4080082900,103,일주동로 7789,0,속도변화,125.65238113499879,34.09351885977137
119783,4080082200,102,위미해안로40번길 25,0,,125.6497294145459,34.09846974639188
119784,4080082000,102,위미해안로129번길 16,0,,125.64900034870809,34.095292130071975
119785,4080083800,101,위미초등학교앞,0,,125.65411817370118,34.097588381851146
119786,4080004004,101,태위로 68,0,어린이보호구역 시/종점,125.65261653814233,34.097953283371346
119787,4080004002,104,종남교(동측),0,어린이보호구역 시/종점,125.65150357160795,34.09516311121519
119788,4080004001,101,종남교(서측),0,,125.65130021103064,34.09465323813405
119789,4080092000,101,하례광장로 79,0,,125.68638235985064,34.059994182882214
119790,4080019310,101,서성로입구교차로,0,,125.70644197939295,34.051403577702345
119791,4080079400,102,화순문화로 31,0,,125.63406172932949,33.821759949833314
119792,4080084400,101,도원로 48,0,,125.6662915855061,33.69554460619713
119793,4080092900,103,동광본동로 14-13,0,속도변화,125.69808355311915,33.83341632201827
119794,4080000102,101,상모대서로 68,0,,125.6052273410675,33.76532188367333
119795,4080000101,103,일주서로 2535,0,어린이보호구역 시/종점,125.60503706427913,33.76517354455315
119796,4080070900,101,최남단해안로 51,0,,125.5906347899082,33.75928491633387
119797,4080092600,101,동광로 94,0,,125.69599831063424,33.831797464874874
119798,4080011501,104,제4동광교(서측),0,,125.68825353365382,33.82867196798007
119799,4080011502,104,제4동광교(동측),0,,125.68862228185586,33.82895279197061
119800,4080010901,101,서광2교차로,0,,125.68341614566766,33.82581503755374
119801,4080090200,101,서광동로47번길 4,0,,125.67860877189712,33.82629675555185
119802,4080082100,101,화순서서로 262,0,,125.65577858371083,33.816637579332166
119803,4080079500,101,한전사원아파트앞,0,,125.63417754863683,33.824798857419026
119804,4080006804,101,중산간서로 2998-1,0,,125.67069605010556,33.738130330184894
119805,4080007002,101,도원남로 161,0,,125.66540474285199,33.709333764621746
119806,4080007003,103,서삼중로 246,0,속도변화,125.66840477379648,33.7079740953635
