,지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec),time_group,date_group
228,184,2019-10-15 08:48:00,17.2,0.0,164.7,1.4,1024.9,1027.4,63.4,0.39,0.0,08시,15일
229,184,2019-10-15 08:49:00,17.2,0.0,186.8,0.8,1024.9,1027.4,63.3,0.4,0.0,08시,15일
230,184,2019-10-15 08:50:00,17.3,0.0,198.9,1.4,1024.9,1027.4,63.6,0.41,0.0,08시,15일
231,184,2019-10-15 08:51:00,17.4,0.0,197.4,0.8,1025.0,1027.5,63.4,0.42,0.0,08시,15일
232,184,2019-10-15 08:52:00,17.4,0.0,188.8,1.1,1025.0,1027.5,63.0,0.43,0.0,08시,15일
233,184,2019-10-15 08:53:00,17.4,0.0,184.1,0.7,1025.0,1027.5,63.8,0.43,0.0,08시,15일
234,184,2019-10-15 08:54:00,17.5,0.0,198.3,1.0,1025.0,1027.5,63.0,0.44,0.0,08시,15일
235,184,2019-10-15 08:55:00,17.5,0.0,179.3,1.5,1025.0,1027.5,62.8,0.45,0.0,08시,15일
236,184,2019-10-15 08:56:00,17.4,0.0,187.4,1.2,1024.9,1027.4,62.8,0.45,0.0,08시,15일
237,184,2019-10-15 08:57:00,17.5,0.0,181.7,0.6,1024.9,1027.4,63.0,0.46,0.0,08시,15일
238,184,2019-10-15 08:58:00,17.5,0.0,175.9,1.3,1024.9,1027.4,62.6,0.47,0.0,08시,15일
239,184,2019-10-15 08:59:00,17.4,0.0,169.0,1.7,1024.9,1027.4,62.2,0.48,0.0,08시,15일
240,184,2019-10-15 09:00:00,17.4,0.0,181.4,0.3,1024.9,1027.4,62.7,0.48,0.0,09시,15일
241,184,2019-10-15 09:01:00,17.4,0.0,192.9,1.6,1024.9,1027.4,62.8,0.49,0.0,09시,15일
242,184,2019-10-15 09:02:00,17.5,0.0,198.1,2.1,1024.9,1027.4,62.7,0.5,0.0,09시,15일
243,184,2019-10-15 09:03:00,17.5,0.0,194.1,1.3,1024.9,1027.4,62.8,0.5,0.0,09시,15일
244,184,2019-10-15 09:04:00,17.5,0.0,208.7,2.0,1024.9,1027.4,63.0,0.51,0.0,09시,15일
245,184,2019-10-15 09:05:00,17.5,0.0,209.9,1.4,1024.9,1027.4,64.0,0.52,0.0,09시,15일
246,184,2019-10-15 09:06:00,17.6,0.0,200.6,0.9,1024.9,1027.4,62.9,0.52,0.0,09시,15일
247,184,2019-10-15 09:07:00,17.6,0.0,205.2,1.5,1024.9,1027.4,63.3,0.52,0.0,09시,15일
248,184,2019-10-15 09:08:00,17.6,0.0,203.1,1.8,1024.9,1027.4,62.5,0.54,0.0,09시,15일
249,184,2019-10-15 09:09:00,17.5,0.0,184.4,1.3,1024.9,1027.4,62.4,0.55,0.0,09시,15일
250,184,2019-10-15 09:10:00,17.5,0.0,176.8,1.3,1024.9,1027.4,62.8,0.55,0.0,09시,15일
251,184,2019-10-15 09:11:00,17.5,0.0,176.6,1.7,1024.9,1027.4,62.8,0.56,0.0,09시,15일
252,184,2019-10-15 09:12:00,17.5,0.0,180.4,1.4,1025.0,1027.5,62.8,0.57,0.0,09시,15일
253,184,2019-10-15 09:13:00,17.5,0.0,191.2,0.8,1025.0,1027.5,62.5,0.57,0.0,09시,15일
254,184,2019-10-15 09:14:00,17.6,0.0,178.3,1.2,1025.0,1027.5,62.4,0.58,0.0,09시,15일
255,184,2019-10-15 09:15:00,17.6,0.0,169.5,1.4,1025.0,1027.5,61.8,0.58,0.0,09시,15일
256,184,2019-10-15 09:16:00,17.5,0.0,173.0,0.9,1025.0,1027.5,61.5,0.58,0.0,09시,15일
257,184,2019-10-15 09:17:00,17.5,0.0,182.9,1.6,1025.0,1027.5,62.1,0.6,0.0,09시,15일
258,184,2019-10-15 09:18:00,17.6,0.0,193.7,2.2,1025.0,1027.5,62.4,0.6,0.0,09시,15일
259,184,2019-10-15 09:19:00,17.6,0.0,191.9,2.5,1025.0,1027.5,61.9,0.61,0.0,09시,15일
260,184,2019-10-15 09:20:00,17.5,0.0,186.5,1.7,1025.0,1027.5,62.0,0.62,0.0,09시,15일
261,184,2019-10-15 09:21:00,17.6,0.0,187.1,1.4,1025.0,1027.5,62.1,0.63,0.0,09시,15일
262,184,2019-10-15 09:22:00,17.6,0.0,192.9,0.9,1025.0,1027.5,62.2,0.64,0.0,09시,15일
263,184,2019-10-15 09:23:00,17.6,0.0,194.7,1.1,1025.0,1027.5,62.1,0.64,0.0,09시,15일
264,184,2019-10-15 09:24:00,17.6,0.0,184.7,1.3,1025.0,1027.5,61.7,0.65,0.0,09시,15일
265,184,2019-10-15 09:25:00,17.5,0.0,164.9,1.1,1025.1,1027.6,61.8,0.66,0.0,09시,15일
266,184,2019-10-15 09:26:00,17.5,0.0,159.1,0.8,1025.1,1027.6,62.0,0.66,0.0,09시,15일
267,184,2019-10-15 09:27:00,17.6,0.0,172.1,0.9,1025.1,1027.6,61.9,0.67,0.0,09시,15일
268,184,2019-10-15 09:28:00,17.7,0.0,134.6,0.9,1025.1,1027.6,62.2,0.68,0.0,09시,15일
269,184,2019-10-15 09:29:00,17.7,0.0,84.5,0.5,1025.0,1027.5,61.7,0.69,0.0,09시,15일
270,184,2019-10-15 09:30:00,17.7,0.0,117.2,0.7,1025.0,1027.5,62.0,0.69,0.0,09시,15일
271,184,2019-10-15 09:31:00,17.8,0.0,146.1,0.7,1025.0,1027.5,61.3,0.7,0.0,09시,15일
272,184,2019-10-15 09:32:00,17.8,0.0,183.2,0.3,1025.0,1027.5,61.2,0.71,0.0,09시,15일
273,184,2019-10-15 09:33:00,17.7,0.0,57.5,0.8,1025.0,1027.5,61.0,0.72,0.0,09시,15일
274,184,2019-10-15 09:34:00,17.6,0.0,53.3,0.6,1025.0,1027.5,61.5,0.72,0.0,09시,15일
275,184,2019-10-15 09:35:00,17.6,0.0,185.8,0.8,1025.1,1027.6,61.4,0.73,0.0,09시,15일
276,184,2019-10-15 09:36:00,17.6,0.0,132.6,0.6,1025.1,1027.6,61.5,0.74,0.0,09시,15일
277,184,2019-10-15 09:37:00,17.7,0.0,201.9,0.8,1025.1,1027.6,61.6,0.75,0.0,09시,15일
278,184,2019-10-15 09:38:00,17.7,0.0,66.6,1.1,1025.1,1027.6,61.4,0.75,0.0,09시,15일
279,184,2019-10-15 09:39:00,17.7,0.0,59.9,1.1,1025.1,1027.6,61.5,0.76,0.0,09시,15일
280,184,2019-10-15 09:40:00,17.7,0.0,349.2,0.8,1025.1,1027.6,61.9,0.77,0.0,09시,15일
281,184,2019-10-15 09:41:00,17.7,0.0,353.8,1.4,1025.1,1027.6,61.9,0.78,0.0,09시,15일
282,184,2019-10-15 09:42:00,17.7,0.0,37.4,1.7,1025.1,1027.6,61.8,0.79,0.0,09시,15일
283,184,2019-10-15 09:43:00,17.8,0.0,26.5,2.3,1025.1,1027.6,62.0,0.8,0.0,09시,15일
284,184,2019-10-15 09:44:00,17.8,0.0,31.0,1.7,1025.1,1027.6,62.1,0.81,0.0,09시,15일
285,184,2019-10-15 09:45:00,17.8,0.0,27.4,1.6,1025.1,1027.6,61.8,0.82,0.0,09시,15일
286,184,2019-10-15 09:46:00,17.8,0.0,17.1,1.6,1025.1,1027.6,62.0,0.83,0.0,09시,15일
287,184,2019-10-15 09:47:00,17.9,0.0,4.6,1.8,1025.1,1027.6,62.3,0.84,0.0,09시,15일
288,184,2019-10-15 09:48:00,18.0,0.0,355.2,1.4,1025.1,1027.6,62.2,0.85,0.0,09시,15일
289,184,2019-10-15 09:49:00,18.1,0.0,349.5,1.8,1025.1,1027.6,62.7,0.87,0.0,09시,15일
290,184,2019-10-15 09:50:00,18.1,0.0,14.6,1.8,1025.1,1027.6,62.2,0.88,0.0,09시,15일
291,184,2019-10-15 09:51:00,18.1,0.0,8.2,1.9,1025.1,1027.6,61.9,0.9,0.0,09시,15일
292,184,2019-10-15 09:52:00,18.2,0.0,23.9,2.7,1025.1,1027.6,62.0,0.92,0.0,09시,15일
293,184,2019-10-15 09:53:00,18.1,0.0,57.0,2.4,1025.1,1027.6,61.3,0.93,0.0,09시,15일
294,184,2019-10-15 09:54:00,18.0,0.0,60.8,2.0,1025.1,1027.6,61.6,0.95,0.0,09시,15일
295,184,2019-10-15 09:55:00,17.9,0.0,36.1,2.9,1025.1,1027.6,61.8,0.96,0.0,09시,15일
296,184,2019-10-15 09:56:00,17.9,0.0,6.1,2.6,1025.1,1027.6,62.4,0.97,0.0,09시,15일
297,184,2019-10-15 09:57:00,18.0,0.0,1.4,2.5,1025.1,1027.6,62.4,0.99,0.0,09시,15일
298,184,2019-10-15 09:58:00,18.1,0.0,20.9,4.1,1025.1,1027.6,62.9,1.0,0.0,09시,15일
299,184,2019-10-15 09:59:00,18.1,0.0,13.8,2.8,1025.1,1027.6,62.7,1.01,0.0,09시,15일
300,184,2019-10-15 10:00:00,18.1,0.0,24.7,2.3,1025.1,1027.6,62.5,1.03,0.0,10시,15일
301,184,2019-10-15 10:01:00,18.1,0.0,14.6,2.4,1025.1,1027.6,63.0,1.04,0.0,10시,15일
302,184,2019-10-15 10:02:00,18.1,0.0,28.8,3.5,1025.1,1027.6,63.0,1.04,0.0,10시,15일
303,184,2019-10-15 10:03:00,18.1,0.0,32.5,3.7,1025.1,1027.6,63.3,1.07,0.0,10시,15일
304,184,2019-10-15 10:04:00,18.1,0.0,36.7,2.4,1025.1,1027.6,63.7,1.08,0.0,10시,15일
305,184,2019-10-15 10:05:00,18.1,0.0,30.6,3.1,1025.1,1027.6,63.5,1.09,0.0,10시,15일
306,184,2019-10-15 10:06:00,18.1,0.0,34.9,0.7,1025.1,1027.6,63.4,1.11,0.0,10시,15일
307,184,2019-10-15 10:07:00,18.1,0.0,24.0,1.6,1025.1,1027.6,63.5,1.12,0.0,10시,15일
308,184,2019-10-15 10:08:00,18.2,0.0,43.0,2.6,1025.1,1027.6,63.6,1.13,0.0,10시,15일
309,184,2019-10-15 10:09:00,18.2,0.0,36.1,4.0,1025.1,1027.6,63.6,1.14,0.0,10시,15일
310,184,2019-10-15 10:10:00,18.1,0.0,35.4,3.1,1025.1,1027.6,63.3,1.16,0.0,10시,15일
311,184,2019-10-15 10:11:00,18.0,0.0,52.4,3.3,1025.1,1027.6,63.2,1.16,0.0,10시,15일
312,184,2019-10-15 10:12:00,18.0,0.0,39.6,3.6,1025.1,1027.6,63.0,1.17,0.0,10시,15일
313,184,2019-10-15 10:13:00,17.9,0.0,31.0,2.6,1025.1,1027.6,63.2,1.2,0.0,10시,15일
314,184,2019-10-15 10:14:00,17.9,0.0,15.7,2.2,1025.1,1027.6,63.2,1.21,0.0,10시,15일
315,184,2019-10-15 10:15:00,18.0,0.0,25.2,3.4,1025.1,1027.6,63.8,1.22,0.0,10시,15일
316,184,2019-10-15 10:16:00,18.0,0.0,27.0,3.5,1025.1,1027.6,63.9,1.23,0.0,10시,15일
317,184,2019-10-15 10:17:00,18.0,0.0,33.0,2.5,1025.1,1027.6,63.5,1.25,0.0,10시,15일
318,184,2019-10-15 10:18:00,18.0,0.0,37.9,4.6,1025.1,1027.6,63.5,1.26,0.0,10시,15일
319,184,2019-10-15 10:19:00,18.0,0.0,49.1,2.8,1025.1,1027.6,63.4,1.27,0.0,10시,15일
320,184,2019-10-15 10:20:00,17.9,0.0,37.4,4.3,1025.2,1027.7,63.4,1.28,0.0,10시,15일
321,184,2019-10-15 10:21:00,17.9,0.0,28.3,3.5,1025.1,1027.6,63.9,1.29,0.0,10시,15일
322,184,2019-10-15 10:22:00,17.8,0.0,29.7,3.8,1025.1,1027.6,63.4,1.3,0.0,10시,15일
323,184,2019-10-15 10:23:00,17.8,0.0,37.1,3.4,1025.1,1027.6,63.8,1.31,0.0,10시,15일
324,184,2019-10-15 10:24:00,17.8,0.0,33.2,1.9,1025.1,1027.6,63.9,1.33,0.0,10시,15일
325,184,2019-10-15 10:25:00,17.9,0.0,23.2,2.0,1025.1,1027.6,64.1,1.34,0.0,10시,15일
326,184,2019-10-15 10:26:00,17.9,0.0,32.5,3.2,1025.1,1027.6,64.0,1.36,0.0,10시,15일
327,184,2019-10-15 10:27:00,17.9,0.0,35.4,2.9,1025.1,1027.6,64.2,1.37,0.0,10시,15일
328,184,2019-10-15 10:28:00,17.8,0.0,32.8,3.3,1025.1,1027.6,64.2,1.38,0.0,10시,15일
329,184,2019-10-15 10:29:00,17.8,0.0,25.0,2.3,1025.2,1027.7,64.0,1.4,0.0,10시,15일
330,184,2019-10-15 10:30:00,17.8,0.0,22.8,4.3,1025.2,1027.7,64.0,1.41,0.0,10시,15일
331,184,2019-10-15 10:31:00,17.9,0.0,34.6,3.5,1025.2,1027.7,64.4,1.42,0.0,10시,15일
332,184,2019-10-15 10:32:00,17.9,0.0,26.2,3.9,1025.1,1027.6,64.1,1.43,0.0,10시,15일
333,184,2019-10-15 10:33:00,17.9,0.0,32.4,3.2,1025.2,1027.7,64.2,1.45,0.0,10시,15일
334,184,2019-10-15 10:34:00,17.9,0.0,23.3,3.0,1025.1,1027.6,64.0,1.46,0.0,10시,15일
335,184,2019-10-15 10:35:00,17.8,0.0,26.1,2.8,1025.1,1027.6,63.9,1.47,0.0,10시,15일
336,184,2019-10-15 10:36:00,17.9,0.0,22.7,2.4,1025.1,1027.6,64.3,1.48,0.0,10시,15일
337,184,2019-10-15 10:37:00,17.9,0.0,41.9,3.5,1025.1,1027.6,64.2,1.49,0.0,10시,15일
338,184,2019-10-15 10:38:00,17.8,0.0,32.3,3.8,1025.1,1027.6,63.7,1.51,0.0,10시,15일
339,184,2019-10-15 10:39:00,17.8,0.0,23.0,2.5,1025.1,1027.6,63.9,1.52,0.0,10시,15일
340,184,2019-10-15 10:40:00,17.8,0.0,0.1,1.5,1025.1,1027.6,64.4,1.53,0.0,10시,15일
341,184,2019-10-15 10:41:00,17.9,0.0,59.0,2.8,1025.1,1027.6,64.4,1.54,0.0,10시,15일
342,184,2019-10-15 10:42:00,18.0,0.0,35.5,2.3,1025.1,1027.6,64.4,1.55,0.0,10시,15일
343,184,2019-10-15 10:43:00,18.0,0.0,38.5,2.4,1025.2,1027.7,63.6,1.56,0.0,10시,15일
344,184,2019-10-15 10:44:00,18.0,0.0,40.0,4.5,1025.2,1027.7,63.6,1.58,0.0,10시,15일
345,184,2019-10-15 10:45:00,18.0,0.0,28.9,4.1,1025.2,1027.7,63.9,1.59,0.0,10시,15일
346,184,2019-10-15 10:46:00,18.0,0.0,33.8,3.2,1025.2,1027.7,63.8,1.6,0.0,10시,15일
347,184,2019-10-15 10:47:00,17.9,0.0,40.7,2.8,1025.2,1027.7,63.9,1.61,0.0,10시,15일
348,184,2019-10-15 10:48:00,17.9,0.0,40.8,4.3,1025.2,1027.7,64.1,1.62,0.0,10시,15일
349,184,2019-10-15 10:49:00,17.8,0.0,38.7,4.2,1025.2,1027.7,64.5,1.63,0.0,10시,15일
350,184,2019-10-15 10:50:00,17.8,0.0,25.5,3.2,1025.2,1027.7,64.9,1.64,0.0,10시,15일
351,184,2019-10-15 10:51:00,17.8,0.0,11.9,4.2,1025.2,1027.7,64.7,1.65,0.0,10시,15일
352,184,2019-10-15 10:52:00,17.9,0.0,28.6,3.6,1025.1,1027.6,65.0,1.67,0.0,10시,15일
353,184,2019-10-15 10:53:00,17.9,0.0,22.8,3.2,1025.1,1027.6,65.5,1.68,0.0,10시,15일
354,184,2019-10-15 10:54:00,18.0,0.0,31.3,4.4,1025.1,1027.6,65.5,1.7,0.0,10시,15일
355,184,2019-10-15 10:55:00,18.1,0.0,28.6,3.4,1025.1,1027.6,65.1,1.71,0.0,10시,15일
356,184,2019-10-15 10:56:00,18.1,0.0,39.7,3.0,1025.1,1027.6,65.1,1.72,0.0,10시,15일
357,184,2019-10-15 10:57:00,18.1,0.0,37.0,2.4,1025.1,1027.6,63.9,1.74,0.0,10시,15일
358,184,2019-10-15 10:58:00,18.0,0.0,31.0,3.5,1025.1,1027.6,63.8,1.75,0.0,10시,15일
359,184,2019-10-15 10:59:00,18.0,0.0,36.6,3.4,1025.1,1027.6,64.0,1.76,0.0,10시,15일
360,184,2019-10-15 11:00:00,18.0,0.0,44.6,4.4,1025.1,1027.6,64.3,1.77,0.0,11시,15일
361,184,2019-10-15 11:01:00,18.0,0.0,34.9,3.6,1025.1,1027.6,64.1,1.78,0.0,11시,15일
362,184,2019-10-15 11:02:00,17.9,0.0,32.9,3.9,1025.1,1027.6,64.0,1.79,0.0,11시,15일
363,184,2019-10-15 11:03:00,17.9,0.0,36.6,3.6,1025.1,1027.6,64.2,1.8,0.0,11시,15일
364,184,2019-10-15 11:04:00,17.9,0.0,38.8,3.2,1025.0,1027.5,64.4,1.81,0.0,11시,15일
365,184,2019-10-15 11:05:00,17.9,0.0,38.9,1.6,1025.0,1027.5,64.4,1.82,0.0,11시,15일
366,184,2019-10-15 11:06:00,17.8,0.0,43.6,1.6,1025.0,1027.5,64.1,1.84,0.0,11시,15일
367,184,2019-10-15 11:07:00,17.8,0.0,22.7,1.1,1025.0,1027.5,64.1,1.85,0.0,11시,15일
368,184,2019-10-15 11:08:00,17.7,0.0,24.1,1.1,1025.0,1027.5,64.7,1.86,0.0,11시,15일
369,184,2019-10-15 11:09:00,17.8,0.0,33.4,0.7,1024.9,1027.4,64.7,1.87,0.0,11시,15일
370,184,2019-10-15 11:10:00,17.9,0.0,259.3,0.5,1024.9,1027.4,65.1,1.88,0.0,11시,15일
371,184,2019-10-15 11:11:00,18.0,0.0,332.6,0.6,1024.9,1027.4,64.5,1.89,0.0,11시,15일
372,184,2019-10-15 11:12:00,18.1,0.0,332.1,0.5,1024.9,1027.4,64.5,1.9,0.0,11시,15일
373,184,2019-10-15 11:13:00,18.1,0.0,341.7,1.4,1024.9,1027.4,64.1,1.91,0.0,11시,15일
374,184,2019-10-15 11:14:00,18.2,0.0,49.9,1.9,1024.9,1027.4,64.4,1.92,0.0,11시,15일
375,184,2019-10-15 11:15:00,18.2,0.0,14.7,2.0,1024.9,1027.4,63.9,1.94,0.0,11시,15일
376,184,2019-10-15 11:16:00,18.2,0.0,309.5,0.7,1024.8,1027.3,64.5,1.95,0.0,11시,15일
377,184,2019-10-15 11:17:00,18.3,0.0,292.5,1.0,1024.8,1027.3,64.3,1.96,0.0,11시,15일
378,184,2019-10-15 11:18:00,18.4,0.0,297.0,0.5,1024.8,1027.3,64.0,1.98,0.0,11시,15일
379,184,2019-10-15 11:19:00,18.3,0.0,255.7,0.0,1024.9,1027.4,64.3,1.99,0.0,11시,15일
380,184,2019-10-15 11:20:00,18.3,0.0,123.6,0.8,1024.9,1027.4,63.5,1.99,0.0,11시,15일
381,184,2019-10-15 11:21:00,18.1,0.0,54.0,1.1,1024.9,1027.4,63.3,2.0,0.0,11시,15일
382,184,2019-10-15 11:22:00,17.9,0.0,45.3,0.8,1024.9,1027.4,63.9,2.01,0.0,11시,15일
383,184,2019-10-15 11:23:00,17.8,0.0,32.4,2.0,1025.0,1027.5,64.5,2.01,0.0,11시,15일
384,184,2019-10-15 11:24:00,17.8,0.0,18.9,2.7,1025.0,1027.5,65.1,2.02,0.0,11시,15일
385,184,2019-10-15 11:25:00,17.9,0.0,21.9,2.5,1025.0,1027.5,65.9,2.03,0.0,11시,15일
386,184,2019-10-15 11:26:00,17.9,0.0,28.6,2.4,1024.9,1027.4,66.2,2.03,0.0,11시,15일
387,184,2019-10-15 11:27:00,18.0,0.0,61.0,1.9,1024.9,1027.4,66.5,2.04,0.0,11시,15일
388,184,2019-10-15 11:28:00,18.0,0.0,58.6,1.9,1024.9,1027.4,66.3,2.05,0.0,11시,15일
389,184,2019-10-15 11:29:00,18.0,0.0,66.1,0.8,1024.9,1027.4,66.6,2.05,0.0,11시,15일
390,184,2019-10-15 11:30:00,18.0,0.0,142.5,0.4,1024.9,1027.4,66.0,2.06,0.0,11시,15일
391,184,2019-10-15 11:31:00,18.0,0.0,192.1,0.9,1024.9,1027.4,66.0,2.07,0.0,11시,15일
392,184,2019-10-15 11:32:00,17.9,0.0,96.7,1.0,1024.9,1027.4,65.9,2.07,0.0,11시,15일
393,184,2019-10-15 11:33:00,17.9,0.0,41.7,1.5,1024.8,1027.3,66.6,2.08,0.0,11시,15일
394,184,2019-10-15 11:34:00,18.0,0.0,97.6,0.6,1024.8,1027.3,66.0,2.08,0.0,11시,15일
395,184,2019-10-15 11:35:00,18.0,0.0,49.9,2.1,1024.8,1027.3,65.8,2.08,0.0,11시,15일
396,184,2019-10-15 11:36:00,18.1,0.0,18.3,2.4,1024.8,1027.3,66.2,2.09,0.0,11시,15일
397,184,2019-10-15 11:37:00,18.1,0.0,3.9,1.3,1024.8,1027.3,66.3,2.1,0.0,11시,15일
398,184,2019-10-15 11:38:00,18.0,0.0,8.5,2.1,1024.7,1027.2,66.4,2.1,0.0,11시,15일
399,184,2019-10-15 11:39:00,18.0,0.0,34.5,2.2,1024.7,1027.2,66.7,2.11,0.0,11시,15일
400,184,2019-10-15 11:40:00,18.0,0.0,36.4,2.9,1024.7,1027.2,66.7,2.13,0.0,11시,15일
401,184,2019-10-15 11:41:00,18.0,0.0,32.2,2.0,1024.8,1027.3,66.4,2.14,0.0,11시,15일
402,184,2019-10-15 11:42:00,18.0,0.0,36.6,1.8,1024.7,1027.2,66.6,2.14,0.0,11시,15일
403,184,2019-10-15 11:43:00,18.0,0.0,51.5,1.7,1024.7,1027.2,66.8,2.15,0.0,11시,15일
404,184,2019-10-15 11:44:00,18.1,0.0,50.4,2.1,1024.7,1027.2,66.8,2.16,0.0,11시,15일
405,184,2019-10-15 11:45:00,18.1,0.0,31.2,2.1,1024.7,1027.2,66.4,2.16,0.0,11시,15일
406,184,2019-10-15 11:46:00,18.1,0.0,24.6,2.0,1024.7,1027.2,66.5,2.17,0.0,11시,15일
407,184,2019-10-15 11:47:00,18.2,0.0,12.3,1.3,1024.7,1027.2,66.5,2.18,0.0,11시,15일
408,184,2019-10-15 11:48:00,18.1,0.0,7.8,1.4,1024.7,1027.2,66.5,2.18,0.0,11시,15일
409,184,2019-10-15 11:49:00,18.1,0.0,14.2,2.0,1024.7,1027.2,66.9,2.19,0.0,11시,15일
410,184,2019-10-15 11:50:00,18.1,0.0,34.4,2.8,1024.6,1027.1,67.0,2.2,0.0,11시,15일
411,184,2019-10-15 11:51:00,18.1,0.0,27.1,2.7,1024.6,1027.1,67.4,2.21,0.0,11시,15일
412,184,2019-10-15 11:52:00,18.1,0.0,32.7,1.0,1024.7,1027.2,67.0,2.22,0.0,11시,15일
413,184,2019-10-15 11:53:00,18.1,0.0,42.5,0.9,1024.7,1027.2,66.8,2.23,0.0,11시,15일
414,184,2019-10-15 11:54:00,18.1,0.0,59.7,0.7,1024.6,1027.1,66.9,2.24,0.0,11시,15일
415,184,2019-10-15 11:55:00,18.0,0.0,179.5,0.8,1024.6,1027.1,66.9,2.24,0.0,11시,15일
416,184,2019-10-15 11:56:00,18.0,0.0,22.4,1.3,1024.7,1027.2,67.1,2.25,0.0,11시,15일
417,184,2019-10-15 11:57:00,18.1,0.0,5.0,1.3,1024.7,1027.2,67.3,2.25,0.0,11시,15일
418,184,2019-10-15 11:58:00,18.1,0.0,312.3,0.6,1024.7,1027.2,67.4,2.26,0.0,11시,15일
419,184,2019-10-15 11:59:00,18.1,0.0,251.5,0.8,1024.7,1027.2,67.0,2.26,0.0,11시,15일
420,184,2019-10-15 12:00:00,18.0,0.0,145.4,1.2,1024.6,1027.1,67.2,2.27,0.0,12시,15일
421,184,2019-10-15 12:01:00,18.1,0.0,43.1,1.9,1024.6,1027.1,67.3,2.28,0.0,12시,15일
422,184,2019-10-15 12:02:00,18.1,0.0,53.7,1.5,1024.6,1027.1,67.3,2.28,0.0,12시,15일
423,184,2019-10-15 12:03:00,18.1,0.0,48.4,1.8,1024.6,1027.1,67.5,2.29,0.0,12시,15일
424,184,2019-10-15 12:04:00,18.1,0.0,36.3,1.9,1024.6,1027.1,67.5,2.3,0.0,12시,15일
425,184,2019-10-15 12:05:00,18.1,0.0,10.3,2.7,1024.6,1027.1,67.8,2.31,0.0,12시,15일
426,184,2019-10-15 12:06:00,18.1,0.0,17.6,2.8,1024.6,1027.1,67.9,2.32,0.0,12시,15일
427,184,2019-10-15 12:07:00,18.1,0.0,20.3,2.2,1024.6,1027.1,68.1,2.32,0.0,12시,15일
428,184,2019-10-15 12:08:00,18.1,0.0,25.3,2.1,1024.6,1027.1,67.8,2.33,0.0,12시,15일
429,184,2019-10-15 12:09:00,18.1,0.0,19.8,2.7,1024.6,1027.1,67.8,2.33,0.0,12시,15일
430,184,2019-10-15 12:10:00,18.1,0.0,19.7,2.8,1024.6,1027.1,68.0,2.33,0.0,12시,15일
431,184,2019-10-15 12:11:00,18.1,0.0,24.5,1.8,1024.6,1027.1,68.2,2.34,0.0,12시,15일
432,184,2019-10-15 12:12:00,18.1,0.0,53.5,1.9,1024.7,1027.2,68.1,2.35,0.0,12시,15일
433,184,2019-10-15 12:13:00,18.0,0.0,57.3,1.5,1024.7,1027.2,67.9,2.35,0.0,12시,15일
434,184,2019-10-15 12:14:00,17.9,0.0,46.4,1.3,1024.7,1027.2,67.8,2.36,0.0,12시,15일
435,184,2019-10-15 12:15:00,17.9,0.0,34.9,1.6,1024.6,1027.1,68.0,2.36,0.0,12시,15일
436,184,2019-10-15 12:16:00,17.9,0.0,26.9,1.1,1024.6,1027.1,68.3,2.38,0.0,12시,15일
437,184,2019-10-15 12:17:00,17.9,0.0,33.1,0.9,1024.6,1027.1,68.5,2.38,0.0,12시,15일
438,184,2019-10-15 12:18:00,18.0,0.0,36.4,2.3,1024.6,1027.1,68.4,2.39,0.0,12시,15일
439,184,2019-10-15 12:19:00,17.9,0.0,21.4,2.8,1024.6,1027.1,68.3,2.39,0.0,12시,15일
440,184,2019-10-15 12:20:00,17.9,0.0,15.9,2.5,1024.6,1027.1,68.7,2.4,0.0,12시,15일
441,184,2019-10-15 12:21:00,18.0,0.0,32.2,2.6,1024.6,1027.1,69.4,2.4,0.0,12시,15일
442,184,2019-10-15 12:22:00,18.0,0.0,28.4,2.0,1024.5,1027.0,69.8,2.4,0.0,12시,15일
443,184,2019-10-15 12:23:00,17.9,0.0,354.0,0.5,1024.5,1027.0,70.2,2.41,0.0,12시,15일
444,184,2019-10-15 12:24:00,17.9,0.0,235.9,0.2,1024.5,1027.0,71.2,2.42,0.0,12시,15일
445,184,2019-10-15 12:25:00,17.9,0.0,199.3,0.9,1024.5,1027.0,70.9,2.43,0.0,12시,15일
446,184,2019-10-15 12:26:00,17.9,0.0,63.7,0.9,1024.5,1027.0,71.4,2.43,0.0,12시,15일
447,184,2019-10-15 12:27:00,17.9,0.0,44.5,1.6,1024.5,1027.0,72.6,2.44,0.0,12시,15일
448,184,2019-10-15 12:28:00,17.9,0.0,68.7,1.3,1024.6,1027.1,73.1,2.44,0.0,12시,15일
449,184,2019-10-15 12:29:00,17.9,0.0,78.6,1.7,1024.6,1027.1,72.5,2.45,0.0,12시,15일
450,184,2019-10-15 12:30:00,17.8,0.0,77.3,0.8,1024.6,1027.1,73.2,2.45,0.0,12시,15일
451,184,2019-10-15 12:31:00,17.8,0.0,56.5,1.9,1024.6,1027.1,73.5,2.45,0.0,12시,15일
452,184,2019-10-15 12:32:00,17.7,0.0,31.0,2.7,1024.6,1027.1,74.1,2.46,0.0,12시,15일
453,184,2019-10-15 12:33:00,17.7,0.0,33.2,3.0,1024.6,1027.1,75.1,2.47,0.0,12시,15일
454,184,2019-10-15 12:34:00,17.6,0.0,25.4,2.3,1024.6,1027.1,75.7,2.47,0.0,12시,15일
455,184,2019-10-15 12:35:00,17.5,0.1,8.1,2.2,1024.5,1027.0,76.2,2.48,0.0,12시,15일
